Symbol,Company,Sector,Exchange,BasicPreAIScore,TechnicalPreAIScore,TodayFocusScore,FocusStructureScore,FinalPreAIScore,DollarVolume20,PassedFocusGate,GateFailureReasons,Actionability,TriggerLevel,InvalidationLevel,DoNotChaseAbove,PreferredEntryStyle,TodayFocusWarnings,TodayFocusDisqualifiers,PctAboveEMA8,PctAboveEMA21,NearestSupportDistancePct,NearestResistanceDistancePct,NearestDemandDistancePct,NearestSupplyDistancePct,IgnitionAgeBars,PctFromIgnitionClose,HasNearbyTrigger,HasNearbyRetestArea,HasReasonableInvalidation,IsExtended,IsSeverelyExtended,StructureType,ImpulsePresent,ControlledDigestion,CompressionPresent,VolumeDryup,HoldingEMAStructure,TriggerNearby,InvalidationNearby,ExtensionRisk,StructureVerdict,StructureReasons,StructureWarnings,StructureDisqualifiers,PullbackDepthPct,RangeContractionPct,TriggerDistancePct,InvalidationDistancePct,VolumeDryupPct,StructurePctAboveEMA8,StructurePctAboveEMA21
ASTS,"AST SpaceMobile, Inc. - Class A Common Stock",,NASDAQ,43.0,70.0,39.0,0.0,31.15,3243461074.828281,False,actionability_not_allowed: avoid; today_focus_score_below_70: 39; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; structure_disqualifier: Structure type is extended_no_base.,avoid,133.86000061035156,83.91000366210938,118.16999816894531,no_trade,"No bullish ignition candle was detected.; Support exists but is farther away, making same-day risk wider.; Resistance trigger is too far away to be a clean same-day trigger.; Demand exists but is not near enough for tight same-day risk.; Price is 5-8% above EMA8; avoid chasing without a pullback.; Price is severely extended from EMA21, so pullback risk is elevated.; No nearby breakout trigger was identified within 5% of current price.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,5.660995532932844,19.04054537377835,28.992125782937816,13.277483866060958,22.34069724545087,,,,False,False,False,True,True,extended_no_base,True,True,False,False,True,False,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.,Structure type is extended_no_base.,13.277483866060958,-47.747708313921436,13.277483866060958,15.9950085191499,-55.051916047463045,5.660995532932844,19.04054537377835
BBAI,"BigBear.ai, Inc. Common Stock",,NYSE,43.0,65.0,39.0,0.0,29.9,256604295.07857314,False,actionability_not_allowed: avoid; today_focus_score_below_70: 39; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; structure_disqualifier: Structure type is extended_no_base.,avoid,,3.9700000286102295,5.110000133514404,no_trade,"No bullish ignition candle was detected.; Support exists but is farther away, making same-day risk wider.; No clear overhead resistance/trigger level identified.; Demand exists but is not near enough for tight same-day risk.; Price is 5-8% above EMA8; avoid chasing without a pullback.; Price is severely extended from EMA21, so pullback risk is elevated.; No nearby breakout trigger was identified within 5% of current price.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,6.819860178567461,15.616905129391778,22.309199121686508,,12.035229586821083,,,,False,False,False,True,True,extended_no_base,True,True,False,False,True,False,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.,Structure type is extended_no_base.,6.849313023243608,-70.12291668726813,6.849313023243608,13.507458197323519,-46.70114057155605,6.819860178567461,15.616905129391778
HIVE,HIVE Digital Technologies Ltd - Common Shares,,NASDAQ,43.0,65.0,39.0,0.0,29.9,157802457.07907796,False,actionability_not_allowed: avoid; today_focus_score_below_70: 39; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; structure_disqualifier: Structure type is extended_no_base.,avoid,,2.680000066757202,4.539999961853027,no_trade,"No bullish ignition candle was detected.; Support exists but is farther away, making same-day risk wider.; No clear overhead resistance/trigger level identified.; Demand exists but is not near enough for tight same-day risk.; Price is 5-8% above EMA8; avoid chasing without a pullback.; Price is severely extended from EMA21, so pullback risk is elevated.; No nearby breakout trigger was identified within 5% of current price.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,5.457962780057191,23.188202061373154,40.969161029170046,,43.17180737039009,,,,False,False,False,True,True,extended_no_base,True,True,False,False,True,False,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.,Structure type is extended_no_base.,10.572687733626584,-6.346152611738076,10.572687733626584,18.82339515745236,-122.94004874480638,5.457962780057191,23.188202061373154
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,,NYSE,47.0,10.0,15.0,55.0,29.75,434387809.81379044,False,actionability_not_allowed: avoid; today_focus_score_below_70: 15; focus_structure_score_below_65: 55; rejected_structure_type: no_clear_structure; structure_disqualifier: Structure type is no_clear_structure.,avoid,19.1200008392334,17.559999465942383,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.; No nearby breakout trigger was identified within 5% of current price.",,2.755040761527927,4.320118823629837,3.1439587490864396,5.4605721141408825,,,,,False,True,True,False,False,no_clear_structure,True,True,False,False,True,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is tight.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear compression/base detected.; Volume is only slightly quieter during the recent structure.; EMA structure is mixed.,Structure type is no_clear_structure.,2.8130184913934153,6.168485869385076,2.8130184913934153,3.1439587490864396,3.222900291523667,2.755040761527927,4.320118823629837
LAC,Lithium Americas Corp. Common Shares,,NYSE,42.0,60.0,40.0,0.0,29.0,76016670.08749999,False,actionability_not_allowed: avoid; today_focus_score_below_70: 40; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; structure_disqualifier: Structure type is extended_no_base.,avoid,6.070000171661377,4.550000190734863,5.75,no_trade,"No bullish ignition candle was detected.; Support exists but is farther away, making same-day risk wider.; Demand exists but is not near enough for tight same-day risk.; Price is 8-15% above EMA8 and is extended for same-day entry.; Price is more than 8% above EMA21; same-day risk is widening.; No nearby breakout trigger was identified within 5% of current price.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,8.539893456615854,11.050872528177491,20.869561900263246,5.565220376719604,9.043477929156762,,,,False,False,False,True,True,extended_no_base,True,True,False,False,True,False,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.,Structure type is extended_no_base.,10.608697974163551,-32.32629948193306,5.565220376719604,9.951180280347193,-9.905644399657,8.539893456615854,11.050872528177491
EOSE,"Eos Energy Enterprises, Inc. - Common Stock",,NASDAQ,43.0,35.0,12.0,35.0,26.95,305077163.38086414,False,actionability_not_allowed: avoid; today_focus_score_below_70: 12; focus_structure_score_below_65: 35; rejected_structure_type: extended_no_base; structure_disqualifier: Structure type is extended_no_base.,avoid,9.989999771118164,6.730000019073486,9.420000076293945,no_trade,"Current price is extended more than 10% above the ignition close.; Support exists but is farther away, making same-day risk wider.; Resistance trigger is too far away to be a clean same-day trigger.; Demand exists but is not near enough for tight same-day risk.; Price is 8-15% above EMA8 and is extended for same-day entry.; Price is severely extended from EMA21, so pullback risk is elevated.; No nearby breakout trigger was identified within 5% of current price.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",Bearish ignition candle argues against same-day long focus.,8.62145842366111,17.36767923560285,28.55626364579362,6.050952125347231,27.176219979254036,,,13.768120532458973,False,False,False,True,True,extended_no_base,True,True,False,True,True,True,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; Volume has dried up during consolidation.; A nearby trigger level exists.,No clear compression/base detected.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.,Structure type is extended_no_base.,6.050952125347231,12.932565450486644,2.866236750558282,14.797667764000956,20.2303673075634,8.62145842366111,17.36767923560285
CVX,Chevron Corporation Common Stock,,NYSE,45.0,10.0,23.0,39.0,26.15,1889961354.8278885,False,actionability_not_allowed: avoid; today_focus_score_below_70: 23; focus_structure_score_below_65: 39,avoid,189.4199981689453,179.52999877929688,,no_trade,No bullish ignition candle was detected.,Bearish EMA regime is not suitable for a long focus-list setup.,0.6736074931707803,-0.053571839343902194,4.276195223653323,0.9970648289840067,,,,,True,True,True,False,False,trendline_compression,True,True,True,False,False,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; Price compression is present.; A nearby trigger level exists.; A nearby invalidation level exists.,Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.,,6.035719478130708,18.24687625762732,0.9970648289840067,4.276195223653323,-7.247971539747056,0.6736074931707803,-0.053571839343902194
SPCE,"Virgin Galactic Holdings, Inc. Common Stock",,NYSE,43.0,50.0,37.0,0.0,25.45,200155378.61537495,False,actionability_not_allowed: avoid; today_focus_score_below_70: 37; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; severe_extension_without_digestion; structure_disqualifier: Structure type is extended_no_base.,avoid,,2.7200000286102295,4.590000152587891,no_trade,"Support exists but is farther away, making same-day risk wider.; No clear overhead resistance/trigger level identified.; Price is severely extended from EMA21, so pullback risk is elevated.; No nearby breakout trigger was identified within 5% of current price.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",Bearish ignition candle argues against same-day long focus.,-3.8253590985579344,21.190120221568453,40.74074208741225,,1.089328737966877,36.16557281542101,,0.0,False,True,False,True,True,extended_no_base,True,False,False,False,True,False,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.,No controlled digestion after impulse was detected.; No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; No nearby trigger or retest path is available.; Invalidation is too far for clean same-day risk.; Structure appears sloppy or choppy.,Structure type is extended_no_base.,93.89976737827253,-407.8208748701171,93.89976737827253,17.485022857331234,-763.1469641116903,-3.8253590985579344,21.190120221568453
RIVN,"Rivian Automotive, Inc. - Class A Common Stock",,NASDAQ,43.0,50.0,30.0,5.0,25.0,543558366.6501007,False,actionability_not_allowed: avoid; today_focus_score_below_70: 30; focus_structure_score_below_65: 5; rejected_structure_type: extended_no_base; structure_disqualifier: Structure type is extended_no_base.,avoid,18.06999969482422,14.8100004196167,17.290000915527344,no_trade,"No bullish ignition candle was detected.; Support exists but is farther away, making same-day risk wider.; Demand exists but is not near enough for tight same-day risk.; Price is 8-15% above EMA8 and is extended for same-day entry.; Price is severely extended from EMA21, so pullback risk is elevated.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,9.783695406681314,14.176833894587615,14.343553294340616,4.511270896442787,11.683055817247546,,,,True,False,False,True,True,extended_no_base,True,True,False,False,True,True,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; A nearby trigger level exists.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.,Structure type is extended_no_base.,2.3134736688825264,-49.48307192985914,2.3134736688825264,12.416558955975443,-23.102512913365956,9.783695406681314,14.176833894587615
PCG,Pacific Gas & Electric Co. Common Stock,,NYSE,45.0,10.0,22.0,35.0,24.2,311103354.87429506,False,actionability_not_allowed: avoid; today_focus_score_below_70: 22; focus_structure_score_below_65: 35,avoid,16.75,16.0,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.",,1.142551927181712,0.6698001492246863,3.4399499415939228,1.0863024048938685,,8.569704903117747,,,True,True,True,False,False,ema_reclaim_base,False,False,True,True,True,True,True,low,No clean Sean-style focus-list structure is present yet.,Price compression is present.; Volume has dried up during consolidation.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear recent bullish impulse detected.; No controlled digestion after impulse was detected.; EMA structure is mixed.,,,30.65139034512947,1.0863024048938685,0.6653436762880438,29.123932456465585,1.142551927181712,0.6698001492246863
ACN,Accenture plc Class A Ordinary Shares (Ireland),,NYSE,42.0,15.0,15.0,35.0,23.0,1125872235.3682802,False,actionability_not_allowed: avoid; today_focus_score_below_70: 15; focus_structure_score_below_65: 35,avoid,199.64999389648438,177.5,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; Current price is extended more than 10% above the ignition close.; Resistance trigger is too far away to be a clean same-day trigger.; No nearby breakout trigger was identified within 5% of current price.",Bearish ignition candle argues against same-day long focus.,1.3877000714457521,3.057356049836102,4.682634069134394,7.211895922964984,3.4260578031309774,,,16.649963626082442,False,True,True,False,False,breakout_retest,True,True,False,False,True,False,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; A nearby invalidation level exists.,No clear compression/base detected.; Volume is only slightly quieter during the recent structure.; EMA structure is mixed.,,6.325850446824743,-14.216761151184198,6.325850446824743,2.966654848352257,7.992578532902661,1.3877000714457521,3.057356049836102
FAST,Fastenal Company - Common Stock,,NASDAQ,45.0,30.0,42.0,0.0,22.2,301261948.0644064,False,actionability_not_allowed: avoid; today_focus_score_below_70: 42; focus_structure_score_below_65: 0,avoid,44.97999954223633,43.619998931884766,,no_trade,"No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.",,0.9459176079393616,0.9627835412773234,2.4815573926027956,0.5589090153330645,,9.747374591932711,,,True,True,True,False,False,ema_reclaim_base,False,False,False,False,True,True,True,low,No clean Sean-style focus-list structure is present yet.,EMA structure is acceptable.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear recent bullish impulse detected.; No controlled digestion after impulse was detected.; No clear compression/base detected.; Volume dry-up was not detected.,,,8.439295855830109,0.5589090153330645,0.9536024141843291,-8.547858501644988,0.9459176079393616,0.9627835412773234
TJX,"TJX Companies, Inc. (The) Common Stock",,NYSE,45.0,0.0,15.0,39.0,20.85,1019693952.1946075,False,actionability_not_allowed: avoid; today_focus_score_below_70: 15; focus_structure_score_below_65: 39,avoid,157.42999267578125,152.17999267578125,,no_trade,No bullish ignition candle was detected.; Narrow-spread high-volume action needs visual review for absorption or distribution.,Bearish EMA regime is not suitable for a long focus-list setup.,-0.5688822439932739,-0.6008552987315063,0.982503573191551,2.4334635792597314,0.7352494403423004,,,,True,True,True,False,False,trendline_compression,True,True,True,False,False,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; Price compression is present.; A nearby trigger level exists.; A nearby invalidation level exists.,Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.,,4.684752966275196,22.796715051932225,2.4334635792597314,0.982503573191551,-35.694758339819145,-0.5688822439932739,-0.6008552987315063
IP,International Paper Company Common Stock,,NYSE,42.0,30.0,30.0,5.0,20.0,204730069.11955032,False,actionability_not_allowed: avoid; today_focus_score_below_70: 30; focus_structure_score_below_65: 5; rejected_structure_type: sloppy_chop; structure_disqualifier: Structure type is sloppy_chop.,avoid,34.119998931884766,33.56999969482422,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.; Overhead supply is nearby and may limit same-day path.",,2.88088846871275,3.7299052850650494,0.7685548984859847,0.8572186968192064,,5.85279170874522,,,True,True,True,False,False,sloppy_chop,True,False,False,True,True,True,True,low,Structure is too choppy for a clean focus-list setup.,Recent bullish impulse is present.; Impulse quality is strong.; Volume has dried up during consolidation.; A nearby trigger level exists.; A nearby invalidation level exists.,No controlled digestion after impulse was detected.; No clear compression/base detected.; EMA structure is mixed.; Structure appears sloppy or choppy.,Structure type is sloppy_chop.,1.3006166210286274,-12.236133896605871,0.8572186968192064,0.7685548984859847,27.422868487890806,2.88088846871275,3.7299052850650494
UUUU,Energy Fuels Inc Ordinary Shares (Canada),,NYSE American,45.0,30.0,34.0,0.0,19.4,217616492.90320474,False,actionability_not_allowed: avoid; today_focus_score_below_70: 34; focus_structure_score_below_65: 0; rejected_structure_type: sloppy_chop; structure_disqualifier: Structure type is sloppy_chop.,avoid,19.729999542236328,19.459999084472656,19.729999542236328,no_trade,"No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.; Price is 5-8% above EMA8; avoid chasing without a pullback.",,5.8295546177599356,2.8822841281002543,0.4094259329901817,0.9723573070971714,,,,,True,True,True,True,False,sloppy_chop,True,False,False,False,True,True,True,medium,Structure is too choppy for a clean focus-list setup.,Recent bullish impulse is present.; Impulse quality is strong.; EMA structure is acceptable.; A nearby trigger level exists.; A nearby invalidation level exists.,No controlled digestion after impulse was detected.; No clear compression/base detected.; Volume dry-up was not detected.; Extension risk is medium.; Structure appears sloppy or choppy.,Structure type is sloppy_chop.,10.133057571470916,-2.505723857838915,0.9723573070971714,0.4094259329901817,-2.8745210855079195,5.8295546177599356,2.8822841281002543
SERV,Serve Robotics Inc. - Common Stock,,NASDAQ,45.0,0.0,7.0,40.0,18.45,48048991.84230881,False,actionability_not_allowed: avoid; today_focus_score_below_70: 7; focus_structure_score_below_65: 40; rejected_structure_type: no_clear_structure; structure_disqualifier: Structure type is no_clear_structure.,avoid,9.300000190734863,8.760000228881836,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.; Active overhead supply is within 3% of current price.",,-0.12012738080156016,1.0436928721611283,3.4178553073081486,2.535837967468657,,0.9922839648963677,,,True,True,True,False,False,no_clear_structure,True,True,False,False,True,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is mixed.,Structure type is no_clear_structure.,10.08820278544409,-21.30722692984641,2.535837967468657,1.032912438663136,-37.415294640213226,-0.12012738080156016,1.0436928721611283
LITE,Lumentum Holdings Inc. - Common Stock,,NASDAQ,42.0,40.0,24.0,0.0,18.4,6671805733.379743,False,actionability_not_allowed: avoid; today_focus_score_below_70: 24; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; severe_extension_without_digestion; structure_disqualifier: Structure type is extended_no_base.,avoid,1085.6800537109375,854.6199951171875,1029.1500244140625,no_trade,"No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.; Support exists but is farther away, making same-day risk wider.; Demand exists but is not near enough for tight same-day risk.; Price is 8-15% above EMA8 and is extended for same-day entry.; Price is more than 8% above EMA21; same-day risk is widening.; No nearby breakout trigger was identified within 5% of current price.; No nearby pullback or retest area was identified.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,10.842851864797009,11.86081170091926,16.958657645297357,5.492885192230346,9.156103509549574,,,,False,False,False,True,True,extended_no_base,True,False,False,False,True,True,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; A nearby trigger level exists.,No controlled digestion after impulse was detected.; No clear compression/base detected.; Volume is only slightly quieter during the recent structure.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.; Structure appears sloppy or choppy.,Structure type is extended_no_base.,5.492885192230346,-11.76120075880318,0.568427872240318,10.603187586937368,8.891756825840647,10.842851864797009,11.86081170091926
KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",,NASDAQ,42.0,-15.0,0.0,55.0,18.25,331031995.7050438,False,actionability_not_allowed: avoid; today_focus_score_below_70: 0; focus_structure_score_below_65: 55; rejected_structure_type: no_clear_structure; structure_disqualifier: Structure type is no_clear_structure.,avoid,64.12999725341797,60.151464323848295,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; Current price is extended more than 10% above the ignition close.; OBV is falling, weakening same-day confidence.; Support exists but is farther away, making same-day risk wider.",Bearish ignition candle argues against same-day long focus.,3.7614426850789418,5.184472512797944,6.654020948337225,1.3592489164408805,,15.394344251615433,,20.53724220725106,True,True,True,False,False,no_clear_structure,True,True,False,False,True,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear compression/base detected.; Volume dry-up was not detected.; EMA structure is mixed.,Structure type is no_clear_structure.,5.626681440705084,-64.71279478548284,1.3592489164408805,4.92893331966574,-17.37903262336815,3.7614426850789418,5.184472512797944
BBWI,"Bath & Body Works, Inc.",,NYSE,45.0,-5.0,10.0,40.0,18.25,125064093.11667624,False,actionability_not_allowed: avoid; today_focus_score_below_70: 10; focus_structure_score_below_65: 40; rejected_structure_type: no_clear_structure; structure_disqualifier: Structure type is no_clear_structure.,avoid,19.329999923706055,18.290000915527344,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.",Distribution bias sharply reduces same-day actionability.; Distribution with falling OBV is a hard avoid for long focus.,-0.2613738694316359,0.7395236869161881,2.297000072646349,3.2585503884949407,2.884610192231607,,,,True,True,True,False,False,no_clear_structure,True,True,False,False,True,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is mixed.,Structure type is no_clear_structure.,9.989321088806747,-70.7372801523066,3.2585503884949407,0.7340948813839177,-30.624992191424916,-0.2613738694316359,0.7395236869161881
TOST,"Toast, Inc. Class A Common Stock",,NYSE,42.0,0.0,0.0,45.0,18.0,384867641.8117401,False,actionability_not_allowed: avoid; today_focus_score_below_70: 0; focus_structure_score_below_65: 45,avoid,27.864999771118164,24.799999237060547,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.; Support exists but is farther away, making same-day risk wider.; Narrow-spread high-volume action needs visual review for absorption or distribution.; No nearby breakout trigger was identified within 5% of current price.",,3.6219910554844637,4.058371313256859,5.882357199126254,5.749523217137553,,,,,False,True,True,False,False,breakout_retest,True,True,False,False,True,False,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; A nearby invalidation level exists.,No clear compression/base detected.; Volume dry-up was not detected.; EMA structure is mixed.,,6.850095935653666,-62.11317153641123,5.749523217137553,3.900091133503869,-2.081298074811899,3.6219910554844637,4.058371313256859
TU,Telus Corporation Ordinary Shares,,NYSE,40.0,30.0,30.0,0.0,18.0,62405942.76091837,False,actionability_not_allowed: avoid; today_focus_score_below_70: 30; focus_structure_score_below_65: 0; rejected_structure_type: sloppy_chop; structure_disqualifier: Structure type is sloppy_chop.,avoid,12.720000267028809,12.34000015258789,,no_trade,"EMA regime is mixed, so same-day actionability needs extra confirmation.; No bullish ignition candle was detected.; Overhead supply is nearby and may limit same-day path.",,0.40938288833400893,0.5567681573996897,1.7515944241944692,1.2738840928875783,,7.563692496231056,,,True,True,True,False,False,sloppy_chop,False,False,False,False,True,True,True,low,Structure is too choppy for a clean focus-list setup.,A nearby trigger level exists.; A nearby invalidation level exists.,No clear recent bullish impulse detected.; No controlled digestion after impulse was detected.; No clear compression/base detected.; Volume dry-up was not detected.; EMA structure is mixed.; Structure appears sloppy or choppy.,Structure type is sloppy_chop.,,3.6035153649008222,1.2738840928875783,0.5536854133261104,-6.637663864852117,0.40938288833400893,0.5567681573996897
UEC,Uranium Energy Corp. Common Stock,,NYSE American,42.0,30.0,29.0,0.0,17.65,141189280.4908639,False,actionability_not_allowed: avoid; today_focus_score_below_70: 29; focus_structure_score_below_65: 0; rejected_structure_type: extended_no_base; severe_extension_without_digestion; structure_disqualifier: Structure type is extended_no_base.,avoid,15.619999885559082,13.369999885559082,15.4399995803833,no_trade,"No bullish ignition candle was detected.; OBV is falling, weakening same-day confidence.; Support exists but is farther away, making same-day risk wider.; Price is 8-15% above EMA8 and is extended for same-day entry.; Price is more than 8% above EMA21; same-day risk is widening.; No nearby invalidation level; same-day risk is too wide.; Severely extended from EMA8/EMA21; not a ready_today setup.",,10.529324914014548,10.098738702720711,13.406734139126385,1.1658051170187367,2.331604057390191,,,,True,True,False,True,True,extended_no_base,True,False,False,False,True,True,False,high,"Strong move is present, but digestion/compression is insufficient; avoid chasing.",Recent bullish impulse is present.; Impulse quality is strong.; A nearby trigger level exists.,No controlled digestion after impulse was detected.; No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.; EMA structure is weak.; Extension risk is high.; Invalidation is too far for clean same-day risk.; Structure appears sloppy or choppy.,Structure type is extended_no_base.,3.886019115611572,0.1926826529935366,0.32383544102156936,9.17243814208305,-3.0180736215356108,10.529324914014548,10.098738702720711
ELAN,Elanco Animal Health Incorporated Common Stock,,NYSE,42.0,-20.0,0.0,55.0,17.0,183521275.50913334,False,actionability_not_allowed: avoid; today_focus_score_below_70: 0; focus_structure_score_below_65: 55; rejected_structure_type: no_clear_structure; structure_disqualifier: Structure type is no_clear_structure.,avoid,24.43000030517578,22.739999771118164,,no_trade,Active overhead supply is within 3% of current price.,Bearish ignition candle argues against same-day long focus.; Distribution bias sharply reduces same-day actionability.; Distribution with falling OBV is a hard avoid for long focus.,2.200980650784401,4.388346055415071,3.766396196603017,3.3855318358937625,0.21159220836352022,2.708427083060072,,-1.5826783194201166,True,True,True,False,False,no_clear_structure,True,True,False,False,True,True,True,low,No clean Sean-style focus-list structure is present yet.,Recent bullish impulse is present.; Impulse quality is strong.; Controlled digestion after impulse is present.; Digestion quality is acceptable.; EMA structure is acceptable.; A nearby trigger level exists.; A nearby invalidation level exists.,No clear compression/base detected.; Volume dry-up was not detected.; Red-candle volume is expanding during the pullback.,Structure type is no_clear_structure.,3.3008917238582125,3.060286320623906,3.3008917238582125,3.3008836521328577,-3.2654882055964007,2.200980650784401,4.388346055415071
