symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
WULF,2026-05-11,2026-05-11,23.38,22.04,25.76,5987,,,2026-05-12,22.03,stop,1,-1.01,-8078.45,unr_pdl,7.39,4.34,0.41,exact
ARM,2026-05-11,2026-05-11,212.76,205.45,237.68,1097,,,2026-05-12,204.67,stop_gap,1,-1.11,-8873.3,unr_pdl,6.42,4.81,0.13,exact
ALAB,2026-05-11,2026-05-11,207.45,195.19,214.24,497,,,2026-05-12,195.09,stop,1,-1.01,-6144.29,unr_ema8,7.43,1.64,0.36,exact
MSTR,2026-04-30,2026-04-30,165.53,158.58,183.25,45,,,2026-05-13,177.94,trail_ema,9,1.78,558.37,unr_ema8,5.76,3.54,0.17,exact
SMCI,2026-05-04,2026-05-04,27.93,27.27,29.49,5,,,2026-05-13,31.98,trail_ema,7,6.11,20.25,unr_ema8,5.29,9.97,0.32,exact
COIN,2026-05-12,2026-05-12,207.74,199.62,208.88,975,,,2026-05-13,199.52,stop,1,-1.01,-8021.04,unr_ema8,6.07,2.27,0.45,exact
COIN,2026-05-13,2026-05-13,201.9,196.93,208.88,994,,,2026-05-14,196.83,stop,1,-1.02,-5036.44,unr_pdl,5.89,2.66,0.14,exact
QBTS,2026-05-13,2026-05-13,21.45,20.62,22.49,94,,,2026-05-14,20.6,stop,1,-1.01,-79.51,unr_pdl,8.47,6.08,0.33,exact
NNE,2026-05-13,2026-05-13,27.06,26.23,28.33,1,,,2026-05-14,26.22,stop,1,-1.02,-0.84,unr_ema8,9.54,4.82,0.2,exact
WULF,2026-05-12,2026-05-12,22.81,21.56,25.76,6352,,,2026-05-15,22.31,trail_ema,3,-0.4,-3192.25,unr_pdl,7.42,6.53,0.44,exact
ARM,2026-05-12,2026-05-12,208.02,200.24,237.68,516,,,2026-05-15,209.06,trail_ema,3,0.13,532.24,unr_pdl,6.62,5.41,0.14,exact
RIOT,2026-05-14,2026-05-14,24.63,23.81,25.86,7942,,,2026-05-15,23.7,stop_gap,1,-1.13,-7403.27,unr_pdl,6.16,7.37,0.47,exact
HUT,2026-04-29,2026-04-29,71.04,69.07,83.18,3064,,,2026-05-18,96.15,trail_ema,13,12.8,76956.64,unr_pdl,7.11,32.1,0.33,exact
MRVL,2026-05-12,2026-05-12,164.58,157.53,170.84,7,,,2026-05-18,168.85,trail_ema,4,0.6,29.84,unr_pdl,5.64,1.68,0.23,exact
MSTR,2026-05-15,2026-05-15,177.51,173.13,183.25,1722,,,2026-05-18,169.1,stop_gap,1,-1.92,-14487.71,unr_pdl,5.64,5.69,0.29,exact
RIOT,2026-05-18,2026-05-18,23.19,22.45,25.86,9731,,,2026-05-19,22.44,stop,1,-1.02,-7319.9,unr_pdl,5.93,4.42,0.08,exact
CORZ,2026-05-18,2026-05-18,23.58,22.55,25.01,7000,,,2026-05-19,22.54,stop,1,-1.01,-7288.69,unr_pdl,5.93,2.0,0.16,exact
SMCI,2026-05-18,2026-05-18,30.87,29.43,36.37,5015,,,2026-05-19,30.54,trail_ema,1,-0.22,-1608.34,unr_pdl,6.22,4.73,0.11,exact
HUT,2026-05-19,2026-05-19,93.36,86.48,111.33,1031,,,2026-05-20,96.46,trail_ema,1,0.45,3201.35,unr_pdl,7.56,3.13,0.12,exact
CORZ,2026-05-19,2026-05-19,22.93,21.75,25.01,6014,,,2026-05-20,23.17,trail_ema,1,0.2,1425.02,unr_pdl,5.84,2.78,0.24,exact
APP,2026-05-20,2026-05-20,482.52,459.59,491.99,84,,,2026-05-22,481.44,trail_ema,2,-0.05,-90.89,unr_pdl,6.22,1.38,0.32,exact
AFRM,2026-05-20,2026-05-20,67.15,63.13,68.74,11,,,2026-05-22,65.19,trail_ema,2,-0.49,-21.63,unr_ema8,5.53,1.12,0.38,exact
CART,2026-05-22,2026-05-22,41.24,40.0,41.72,10,,,2026-05-26,40.51,trail_ema,1,-0.59,-7.31,unr_ema8,5.05,1.79,0.3,exact
DUOL,2026-05-29,2026-05-29,111.42,106.21,115.93,1,,,2026-06-02,109.9,trail_ema,2,-0.29,-1.52,unr_ema8,5.69,2.79,0.43,exact
IONQ,2026-05-20,2026-05-20,52.5,48.13,59.15,1720,,,2026-06-04,65.63,trail_ema,10,3.01,22585.21,unr_ema8,9.35,2.22,0.21,exact
ARM,2026-05-18,2026-05-18,215.23,202.31,237.68,557,,,2026-06-05,342.76,trail_ema,13,9.87,71034.75,unr_pdl,6.86,4.71,0.48,exact
RIOT,2026-05-19,2026-05-19,22.66,21.67,25.86,7187,,,2026-06-05,24.65,trail_ema,12,2.02,14311.81,unr_pdl,5.97,3.99,0.11,exact
AMD,2026-05-19,2026-05-19,414.26,392.26,469.22,322,,,2026-06-05,466.15,trail_ema,12,2.36,16708.52,unr_pdl,5.92,3.17,0.15,exact
MU,2026-05-20,2026-05-20,732.24,698.42,818.54,221,,,2026-06-05,863.45,trail_ema,11,3.88,28995.6,unr_ema8,6.81,5.61,0.36,exact
WULF,2026-05-22,2026-05-22,22.83,21.8,25.76,1785,,,2026-06-05,23.99,trail_ema,9,1.13,2064.51,unr_ema8,7.1,5.04,0.24,exact
NBIS,2026-05-27,2026-05-27,208.47,197.47,226.81,1,,,2026-06-05,227.7,trail_ema,7,1.75,19.22,unr_pdl,9.32,2.58,0.16,exact
CIFR,2026-06-04,2026-06-04,25.56,24.07,25.56,4379,,,2026-06-05,24.06,stop,1,-1.01,-6585.09,unr_ema8,9.44,1.74,0.47,exact
UPST,2026-06-04,2026-06-04,32.29,30.23,33.23,35,,,2026-06-05,30.22,stop,1,-1.01,-72.49,unr_ema8,6.31,1.16,0.36,exact
RIOT,2026-06-08,2026-06-08,25.7,24.23,25.86,5828,,,2026-06-09,24.22,stop,1,-1.01,-8654.66,unr_ema21,6.49,1.19,0.45,exact
IREN,2026-06-08,2026-06-08,59.22,54.89,65.61,1982,,,2026-06-09,54.86,stop,1,-1.01,-8637.76,unr_ema21,9.08,1.99,0.14,exact
HOOD,2026-06-08,2026-06-08,85.08,82.57,93.32,3422,,,2026-06-09,82.53,stop,1,-1.02,-8724.21,unr_ema8,6.15,4.26,0.09,exact
SMCI,2026-06-08,2026-06-08,44.01,42.04,51.4,4361,,,2026-06-09,42.02,stop,1,-1.01,-8672.37,unr_ema8,7.3,4.34,0.07,exact
ALAB,2026-06-08,2026-06-08,346.5,326.72,372.37,309,,,2026-06-09,326.56,stop,1,-1.01,-6163.29,unr_ema8,9.73,4.09,0.41,exact
ARM,2026-06-09,2026-06-09,325.02,296.96,427.99,291,,,2026-06-10,307.28,trail_ema,1,-0.63,-5164.13,unr_ema21,9.69,7.09,0.41,exact
MU,2026-06-09,2026-06-09,936.21,851.25,1089.12,96,,,2026-06-10,891.3,trail_ema,1,-0.53,-4312.03,unr_pdl,7.28,2.65,0.33,exact
UPST,2026-06-09,2026-06-09,31.08,29.55,33.23,5365,,,2026-06-10,30.28,trail_ema,1,-0.52,-4242.0,unr_ema21,6.77,2.01,0.15,exact
HIMS,2026-06-08,2026-06-08,27.18,25.87,28.42,41,,,2026-06-12,26.81,trail_ema,4,-0.29,-15.46,unr_ema8,7.34,2.06,0.26,exact
SNOW,2026-06-09,2026-06-09,239.78,229.04,284.99,760,,,2026-06-12,232.66,trail_ema,3,-0.66,-5408.33,unr_pdl,5.53,5.23,0.15,exact
CRWD,2026-06-11,2026-06-11,172.97,159.81,196.41,621,,,2026-06-16,169.79,trail_ema,3,-0.24,-1975.64,unr_ema8,5.48,2.63,0.34,exact
TEM,2026-06-18,2026-06-18,50.87,48.67,54.75,2053,,,2026-06-22,48.64,stop,1,-1.01,-4565.38,unr_ema8,7.78,4.05,0.26,exact
SNOW,2026-06-18,2026-06-18,232.41,219.04,248.64,4,,,2026-06-22,226.48,trail_ema,1,-0.44,-23.72,unr_pdl,5.68,1.56,0.13,exact
AMD,2026-06-11,2026-06-11,488.69,456.63,527.2,255,,,2026-06-23,519.59,trail_ema,7,0.96,7878.43,unr_ema8,6.08,1.46,0.11,exact
ARM,2026-06-11,2026-06-11,342.4,308.68,427.99,242,,,2026-06-23,366.21,trail_ema,7,0.71,5760.98,unr_ema8,9.97,2.65,0.03,exact
HUT,2026-06-12,2026-06-12,118.92,114.53,140.8,18,,,2026-06-23,113.16,stop_gap,6,-1.31,-103.61,unr_ema8,8.95,10.21,0.2,exact
HOOD,2026-06-09,2026-06-09,83.81,78.68,93.32,1594,,,2026-06-24,97.14,trail_ema,10,2.6,21247.26,unr_pdl,6.31,2.54,0.19,exact
CORZ,2026-06-11,2026-06-11,27.23,25.54,30.46,4826,,,2026-06-24,27.78,trail_ema,8,0.32,2618.09,unr_ema8,6.41,2.58,0.19,exact
CLSK,2026-06-12,2026-06-12,16.49,15.93,17.25,13121,,,2026-06-24,15.92,stop,7,-1.01,-7390.29,unr_ema8,8.74,2.77,0.15,exact
AMD,2026-06-24,2026-06-24,520.0,502.06,527.2,469,,,2026-06-26,521.32,trail_ema,2,0.07,618.78,unr_pdl,5.92,4.29,0.45,exact
RIOT,2026-06-30,2026-06-30,27.39,26.2,28.94,1043,,,2026-07-01,26.18,stop,1,-1.01,-1261.51,unr_ema21,7.96,2.74,0.22,exact
SNOW,2026-07-02,2026-07-02,260.28,253.52,284.99,104,,,2026-07-06,253.39,stop,1,-1.02,-716.69,unr_pdl,5.58,27.76,0.43,exact
UPST,2026-06-24,2026-06-24,32.67,31.31,33.23,6224,,,2026-07-07,33.04,trail_ema,8,0.28,2347.34,unr_ema8,7.11,3.49,0.42,exact
AFRM,2026-06-23,2026-06-23,71.87,69.41,75.22,3483,,,2026-07-08,81.24,trail_ema,10,3.82,32647.7,unr_pdl,5.95,1.47,0.02,exact
HIMS,2026-06-25,2026-06-25,32.73,30.17,35.99,1555,,,2026-07-09,35.43,trail_ema,9,1.06,4207.71,unr_pdl,8.44,3.02,0.46,exact
SNOW,2026-07-08,2026-07-08,261.44,254.25,284.99,8,,,2026-07-09,254.12,stop,1,-1.02,-58.57,unr_ema8,5.48,16.19,0.41,exact
