symbol,signal_date,entry_date,entry,stop,target,shares,partial_date,partial_exit,exit_date,exit,reason,bars_held,R,pnl,setup,adr_pct,rr_planned,chase_adr,resolution
CRDO,2024-06-17,2024-06-17,28.59,28.13,29.89,3347,,,2024-06-20,28.12,stop,2,-1.03,-1590.15,unr_pdl,5.71,6.4,0.16,exact
SMMT,2024-06-18,2024-06-18,7.94,7.49,11.25,118,,,2024-06-20,7.8,trail_ema,1,-0.33,-17.45,unr_pdl,30.4,33.59,0.29,exact
CLSK,2024-06-17,2024-06-17,19.25,16.78,18.08,797,,,2024-06-21,17.28,trail_ema,3,-0.8,-1568.71,unr_pdl,10.05,1.62,1.2,exact
MARA,2024-06-20,2024-06-20,20.67,20.0,21.03,2900,,,2024-06-21,19.92,stop_gap,1,-1.11,-2175.86,unr_ema8,8.67,5.34,0.3,exact
SMCI,2024-06-17,2024-06-17,88.79,82.54,84.38,315,,,2024-06-24,82.49,stop,4,-1.01,-1981.63,unr_ema8,6.78,3.25,1.06,exact
HIMS,2024-06-25,2024-06-25,23.17,22.08,25.74,1737,,,2024-06-26,22.07,stop,1,-1.01,-1908.02,unr_ema8,7.26,3.95,0.22,exact
SMCI,2024-06-27,2024-06-27,89.08,82.29,97.1,278,,,2024-06-28,82.25,stop,1,-1.01,-1898.62,unr_ema8,6.69,2.88,0.54,exact
ELF,2024-06-11,2024-06-11,189.67,177.98,197.85,121,,,2024-07-01,204.06,trail_ema,13,1.23,1740.36,unr_ema8,5.06,2.05,0.58,exact
ARM,2024-06-25,2024-06-25,160.69,149.01,177.31,161,,,2024-07-01,158.75,trail_ema,4,-0.17,-312.29,unr_pdl,6.97,16.83,1.03,exact
CVNA,2024-07-05,2024-07-05,25.62,24.73,27.38,2108,,,2024-07-08,24.72,stop,1,-1.01,-1905.44,unr_pdl,6.49,5.82,0.34,exact
VST,2024-07-08,2024-07-08,91.8,88.1,90.25,505,,,2024-07-10,88.06,stop,2,-1.01,-1887.78,unr_ema8,5.45,5.49,0.72,exact
ELF,2024-07-08,2024-07-08,203.18,198.13,201.86,369,,,2024-07-10,198.03,stop,2,-1.02,-1899.56,unr_ema21,5.08,1.26,0.33,exact
ARM,2024-07-02,2024-07-02,163.54,154.76,177.31,209,,,2024-07-11,173.1,trail_ema,6,1.09,1998.39,unr_ema8,6.81,2.46,0.22,exact
SMCI,2024-07-10,2024-07-10,90.04,87.05,89.99,615,,,2024-07-11,87.0,stop,1,-1.01,-1869.82,unr_pdl,6.99,1.34,0.29,exact
VRT,2024-07-10,2024-07-10,93.92,90.4,97.26,525,,,2024-07-12,90.36,stop,2,-1.01,-1867.95,unr_pdl,5.1,2.38,0.32,exact
VST,2024-07-11,2024-07-11,90.54,89.0,90.25,1124,,,2024-07-12,88.96,stop,1,-1.03,-1779.17,unr_ema8,5.23,1.03,0.2,exact
SMCI,2024-07-11,2024-07-11,88.97,86.28,89.99,11,,,2024-07-16,87.65,trail_ema,3,-0.49,-14.46,unr_pdl,7.13,2.52,0.27,exact
CVNA,2024-07-09,2024-07-09,25.15,24.08,27.38,1056,,,2024-07-17,26.74,trail_ema,6,1.48,1672.76,unr_ema8,6.39,2.53,0.09,exact
VKTX,2024-07-15,2024-07-15,59.41,56.48,58.26,617,,,2024-07-17,53.66,stop_gap,2,-1.96,-3545.61,unr_pdl,6.87,1.75,0.64,exact
RDDT,2024-07-16,2024-07-16,70.48,66.55,69.59,459,,,2024-07-17,66.51,stop,1,-1.01,-1818.11,unr_ema21,6.95,2.1,0.65,exact
HUT,2024-07-12,2024-07-12,16.97,14.45,17.39,703,,,2024-07-18,18.12,trail_ema,4,0.46,810.18,unr_pdl,10.3,6.25,1.49,exact
MSTR,2024-07-17,2024-07-17,159.08,152.55,171.5,263,,,2024-07-18,152.47,stop,1,-1.01,-1737.99,unr_pdl,6.56,2.72,0.15,exact
TSLA,2024-07-16,2024-07-16,256.69,245.23,271.0,157,,,2024-07-19,245.11,stop,3,-1.01,-1818.2,unr_pdl,5.18,2.96,0.42,exact
CLSK,2024-07-19,2024-07-19,17.85,16.92,18.42,1820,,,2024-07-23,17.44,trail_ema,2,-0.44,-741.91,unr_ema8,8.18,1.55,0.25,exact
TSLA,2024-07-22,2024-07-22,251.64,243.13,271.0,199,,,2024-07-23,246.26,trail_ema,1,-0.63,-1070.41,unr_ema8,5.38,5.53,0.33,exact
LCID,2024-07-22,2024-07-22,35.92,34.77,43.2,949,,,2024-07-23,34.76,stop,1,-1.02,-1102.94,unr_ema8,7.97,8.6,0.1,exact
GME,2024-07-22,2024-07-22,25.23,24.3,26.66,14,,,2024-07-23,25.49,trail_ema,1,0.27,3.56,unr_pdl,6.74,3.28,0.22,exact
COIN,2024-07-19,2024-07-19,257.92,232.88,248.86,67,,,2024-07-24,244.94,trail_ema,3,-0.52,-869.76,unr_ema8,5.53,1.3,1.46,exact
HUT,2024-07-22,2024-07-22,20.27,18.61,21.1,1025,,,2024-07-24,18.61,stop,2,-1.01,-1706.28,unr_ema8,10.82,9.62,0.83,exact
MSTR,2024-07-19,2024-07-19,177.94,156.0,171.5,76,,,2024-07-25,155.92,stop,4,-1.0,-1673.33,unr_ema8,7.14,20.54,2.11,exact
LCID,2024-07-25,2024-07-25,34.62,32.16,43.2,657,,,2024-07-26,33.78,trail_ema,1,-0.34,-548.07,unr_pdl,8.42,37.51,0.79,exact
COIN,2024-07-26,2024-07-26,243.05,236.88,248.86,264,,,2024-07-29,236.76,stop,1,-1.02,-1660.03,unr_ema21,5.9,5.56,0.31,exact
CVNA,2024-07-26,2024-07-26,26.58,25.42,27.38,653,,,2024-07-29,25.41,stop,1,-1.01,-767.9,unr_ema8,6.32,3.44,0.44,exact
MSTR,2024-07-25,2024-07-25,160.73,150.25,171.5,154,,,2024-07-30,160.33,trail_ema,3,-0.04,-61.68,unr_ema21,7.12,2.99,0.49,exact
NTLA,2024-07-25,2024-07-25,26.43,25.65,26.93,2059,,,2024-07-31,26.2,trail_ema,4,-0.3,-486.57,unr_ema8,5.45,5.72,0.44,exact
LCID,2024-07-29,2024-07-29,34.62,33.4,43.2,1322,,,2024-08-01,33.39,stop,3,-1.01,-1629.06,unr_ema8,8.39,7.28,0.01,exact
CVNA,2024-07-31,2024-07-31,26.66,25.68,27.38,1617,,,2024-08-05,23.84,stop_gap,3,-2.88,-4561.96,unr_ema8,6.41,6.58,0.46,exact
ASTS,2024-08-05,2024-08-05,18.6,17.03,21.28,963,,,2024-08-12,19.72,trail_ema,5,0.71,1079.37,unr_pdl,11.42,2.53,0.21,exact
CVNA,2024-08-08,2024-08-08,26.7,25.7,27.38,1566,,,2024-08-12,26.68,trail_ema,2,-0.01,-19.87,unr_ema21,7.53,1.78,0.19,exact
POWL,2024-08-06,2024-08-06,54.16,50.1,59.0,375,,,2024-08-14,51.87,trail_ema,6,-0.56,-861.1,unr_ema8,7.01,10.06,0.98,exact
ASTS,2024-08-13,2024-08-13,20.97,19.25,21.28,888,,,2024-08-27,31.09,trail_ema,10,5.9,8990.08,unr_pdl,12.79,6.9,0.68,exact
TGTX,2024-08-16,2024-08-16,22.09,20.75,21.06,557,,,2024-08-27,23.1,trail_ema,7,0.75,561.13,unr_pdl,6.38,2.06,1.0,exact
VST,2024-08-15,2024-08-15,80.5,77.21,80.28,489,,,2024-08-28,81.46,trail_ema,9,0.29,467.62,unr_ema8,5.83,8.19,0.69,exact
POWL,2024-08-15,2024-08-15,55.34,52.83,62.32,642,,,2024-08-28,54.52,trail_ema,9,-0.33,-530.74,unr_ema8,7.03,19.96,0.59,exact
APP,2024-08-16,2024-08-16,86.39,83.39,85.28,532,,,2024-08-28,87.96,trail_ema,8,0.52,831.42,unr_pdl,6.14,1.36,0.49,exact
MRVL,2024-08-27,2024-08-27,69.39,66.54,75.3,577,,,2024-08-28,68.05,trail_ema,1,-0.47,-768.66,unr_pdl,5.15,4.18,0.35,exact
RDDT,2024-08-27,2024-08-27,59.03,56.37,64.64,7,,,2024-08-28,56.35,stop,1,-1.01,-18.78,unr_pdl,6.16,6.28,0.45,exact
VKTX,2024-08-29,2024-08-29,62.68,61.04,69.99,402,,,2024-08-30,61.01,stop,1,-1.02,-672.87,unr_ema8,7.56,5.06,0.03,exact
TLN,2024-08-19,2024-08-19,137.72,130.83,135.55,1,,,2024-09-03,138.21,trail_ema,10,0.07,0.49,unr_pdl,8.59,3.17,0.59,exact
LCID,2024-08-28,2024-08-28,39.42,38.17,43.2,1286,,,2024-09-03,38.15,stop,3,-1.02,-1637.96,unr_pdl,8.25,20.43,0.37,exact
CRDO,2024-08-29,2024-08-29,35.22,33.79,36.8,1228,,,2024-09-03,33.78,stop,2,-1.01,-1770.41,unr_ema8,6.06,5.25,0.53,exact
VKTX,2024-08-30,2024-08-30,64.15,60.56,69.99,382,,,2024-09-03,60.53,stop,1,-1.01,-1383.26,unr_pdl,7.56,12.69,0.67,exact
ASTS,2024-09-04,2024-09-04,33.1,28.67,39.08,378,,,2024-09-05,28.66,stop,1,-1.0,-1678.9,unr_ema8,17.39,3.95,0.5,exact
MRVL,2024-09-04,2024-09-04,70.54,68.04,72.21,670,,,2024-09-05,69.49,trail_ema,1,-0.42,-700.12,unr_pdl,5.0,2.66,0.41,exact
AFRM,2024-08-28,2024-08-28,31.6,30.38,34.3,1326,,,2024-09-10,37.25,trail_ema,8,4.65,7499.29,unr_pdl,6.1,2.5,0.05,exact
VKTX,2024-09-18,2024-09-18,64.48,62.42,69.99,215,,,2024-09-23,64.98,trail_ema,3,0.24,106.48,unr_ema8,6.64,20.41,0.42,exact
SMMT,2024-09-20,2024-09-20,24.4,22.84,33.89,7,,,2024-09-23,22.83,stop,1,-1.01,-11.03,unr_ema8,12.69,6.87,0.06,exact
AFRM,2024-09-11,2024-09-11,40.26,37.02,44.99,497,,,2024-09-25,43.22,trail_ema,10,0.91,1470.26,unr_ema8,6.95,4.49,0.74,exact
SMMT,2024-09-24,2024-09-24,24.01,20.9,33.89,1,,,2024-09-25,22.63,trail_ema,1,-0.45,-1.38,unr_ema8,13.73,3.51,0.08,exact
SMMT,2024-09-26,2024-09-26,22.82,21.9,33.89,3,,,2024-09-27,21.48,stop_gap,1,-1.45,-4.03,unr_pdl,14.08,24.4,0.15,exact
ARM,2024-09-24,2024-09-24,143.37,139.38,147.42,97,,,2024-09-30,142.94,trail_ema,4,-0.11,-42.02,unr_pdl,5.27,18.2,0.52,exact
CRDO,2024-09-24,2024-09-24,29.89,28.66,36.8,7,,,2024-10-01,29.95,trail_ema,5,0.04,0.35,unr_pdl,6.34,15.34,0.41,exact
UPST,2024-09-26,2024-09-26,40.91,38.07,41.49,206,,,2024-10-01,38.05,stop,3,-1.01,-588.31,unr_pdl,7.75,5.36,0.81,exact
SMMT,2024-09-30,2024-09-30,21.91,20.1,33.89,630,,,2024-10-01,20.09,stop,1,-1.01,-1144.65,unr_ema21,14.08,12.33,0.26,exact
RDDT,2024-09-11,2024-09-11,59.9,55.7,60.41,383,,,2024-10-02,67.75,time_stop,15,1.87,3005.09,unr_ema8,5.09,1.05,0.66,exact
TLN,2024-10-01,2024-10-01,179.1,173.21,197.61,115,,,2024-10-02,175.84,trail_ema,1,-0.55,-374.61,unr_pdl,5.34,7.74,0.35,exact
ALAB,2024-10-02,2024-10-02,50.57,48.97,55.5,908,,,2024-10-03,48.94,stop,1,-1.02,-1473.55,unr_pdl,5.23,3.5,0.05,exact
UPST,2024-10-02,2024-10-02,38.96,37.28,41.49,13,,,2024-10-03,38.92,trail_ema,1,-0.02,-0.51,unr_pdl,7.46,10.26,0.48,exact
VRT,2024-09-16,2024-09-16,86.82,83.35,92.12,468,,,2024-10-07,106.45,time_stop,15,5.65,9184.76,unr_pdl,5.15,3.74,0.4,exact
POWL,2024-09-16,2024-09-16,56.38,54.93,62.32,1126,,,2024-10-07,81.45,time_stop,15,17.36,28226.79,unr_pdl,5.21,11.28,0.29,exact
TLN,2024-10-03,2024-10-03,182.29,177.15,197.61,2,,,2024-10-07,177.06,stop,2,-1.02,-10.46,unr_ema8,5.05,9.55,0.37,exact
NNE,2024-09-26,2024-09-26,15.09,12.89,13.75,861,,,2024-10-08,16.67,trail_ema,8,0.72,1363.93,unr_ema8,20.8,2.18,0.9,exact
VKTX,2024-10-08,2024-10-08,66.71,63.06,68.83,573,,,2024-10-09,63.03,stop,1,-1.01,-2109.44,unr_ema8,5.98,3.5,0.63,exact
FUTU,2024-10-10,2024-10-10,103.1,96.3,125.48,326,,,2024-10-14,102.21,trail_ema,2,-0.13,-290.51,unr_pdl,8.06,13.93,0.67,exact
LI,2024-10-11,2024-10-11,27.06,25.98,31.04,3,,,2024-10-14,26.61,trail_ema,1,-0.42,-1.37,unr_pdl,5.37,8.58,0.4,exact
NNE,2024-10-10,2024-10-10,17.7,15.61,20.51,1061,,,2024-10-15,15.6,stop,3,-1.0,-2229.15,unr_ema8,20.1,2.57,0.26,exact
VST,2024-10-11,2024-10-11,124.12,113.04,142.46,209,,,2024-10-17,125.96,trail_ema,4,0.17,383.63,unr_pdl,6.07,2.37,0.34,exact
VKTX,2024-10-11,2024-10-11,65.87,62.29,68.74,78,,,2024-10-17,64.58,trail_ema,4,-0.36,-100.64,unr_ema8,5.73,2.52,0.48,exact
AFRM,2024-10-16,2024-10-16,47.99,46.68,47.98,10,,,2024-10-17,46.66,stop,1,-1.02,-13.36,unr_pdl,5.64,1.37,0.31,exact
AFRM,2024-10-18,2024-10-18,44.56,42.4,44.99,1,,,2024-10-21,43.63,trail_ema,1,-0.43,-0.93,unr_pdl,5.77,1.07,0.37,exact
VST,2024-10-18,2024-10-18,129.94,123.77,142.46,2,,,2024-10-22,123.71,stop,2,-1.01,-12.46,unr_pdl,6.15,8.47,0.56,exact
UPST,2024-10-03,2024-10-03,38.96,37.33,41.49,2,,,2024-10-23,49.73,trail_ema,14,6.59,21.53,unr_ema21,7.38,2.81,0.2,exact
NNE,2024-10-17,2024-10-17,18.74,17.52,20.51,1683,,,2024-10-23,19.86,trail_ema,4,0.92,1886.14,unr_ema8,18.36,4.19,0.24,exact
AFRM,2024-10-22,2024-10-22,44.01,42.81,44.99,6,,,2024-10-23,42.79,stop,1,-1.02,-7.34,unr_pdl,5.73,2.57,0.24,exact
SMMT,2024-10-22,2024-10-22,20.6,20.12,24.56,2,,,2024-10-23,20.11,stop,1,-1.02,-0.99,unr_pdl,8.32,13.67,0.1,exact
MSTR,2024-10-03,2024-10-03,163.49,157.35,179.6,272,,,2024-10-24,235.77,time_stop,15,11.78,19660.25,unr_pdl,6.7,11.32,0.46,exact
POWL,2024-10-23,2024-10-23,84.56,81.28,94.22,395,,,2024-10-24,82.67,trail_ema,1,-0.58,-747.4,unr_ema21,5.01,13.96,0.59,exact
ALAB,2024-10-07,2024-10-07,52.58,51.02,55.5,1343,,,2024-10-28,72.83,time_stop,15,13.05,27205.55,unr_ema8,5.01,17.88,0.55,exact
UPST,2024-10-28,2024-10-28,52.01,50.64,57.4,1877,,,2024-10-29,50.61,stop,1,-1.02,-2619.44,unr_ema8,7.15,16.21,0.29,exact
NNE,2024-10-29,2024-10-29,20.91,19.44,27.8,1752,,,2024-10-30,20.33,trail_ema,1,-0.4,-1017.25,unr_ema8,17.66,6.48,0.11,exact
SMMT,2024-10-29,2024-10-29,21.84,21.03,24.56,627,,,2024-10-30,20.99,stop_gap,1,-1.06,-533.84,unr_pdl,7.67,14.63,0.38,exact
CRDO,2024-10-16,2024-10-16,37.01,35.74,36.8,1336,,,2024-10-31,37.68,trail_ema,11,0.53,898.67,unr_ema8,5.15,4.78,0.65,exact
COIN,2024-10-24,2024-10-24,209.26,200.26,220.26,270,,,2024-10-31,200.16,stop,5,-1.01,-2457.8,unr_ema8,5.96,4.75,0.5,exact
SMR,2024-10-24,2024-10-24,18.4,17.09,20.35,1862,,,2024-10-31,19.13,trail_ema,5,0.56,1361.56,unr_ema8,13.04,20.24,0.64,exact
UPST,2024-10-29,2024-10-29,50.45,47.91,54.47,1014,,,2024-10-31,48.66,trail_ema,2,-0.71,-1814.6,unr_ema21,7.16,24.14,0.67,exact
AFRM,2024-10-31,2024-10-31,43.87,42.65,47.98,1955,,,2024-11-01,42.63,stop,1,-1.02,-2423.76,unr_ema8,5.97,5.88,0.17,exact
LEU,2024-10-31,2024-10-31,103.86,97.55,104.5,377,,,2024-11-04,93.45,stop_gap,2,-1.65,-3924.06,unr_pdl,11.68,2.02,0.44,exact
VKTX,2024-10-31,2024-10-31,72.58,70.37,72.36,1077,,,2024-11-04,70.33,stop,2,-1.02,-2418.56,unr_ema8,6.21,1.43,0.33,exact
AFRM,2024-11-05,2024-11-05,45.62,43.2,46.27,876,,,2024-11-08,43.18,stop,3,-1.01,-2139.77,unr_ema8,5.96,3.23,0.65,exact
OKLO,2024-11-06,2024-11-06,21.73,19.84,22.93,1,,,2024-11-12,22.58,trail_ema,4,0.45,0.85,unr_ema8,18.61,1.14,0.14,exact
LEU,2024-11-11,2024-11-11,91.64,87.12,104.5,92,,,2024-11-12,87.08,stop,1,-1.01,-419.46,unr_ema8,13.31,5.15,0.15,exact
LEU,2024-11-12,2024-11-12,91.56,85.62,104.5,88,,,2024-11-13,85.58,stop,1,-1.01,-526.3,unr_pdl,13.21,8.2,0.35,exact
CRDO,2024-11-04,2024-11-04,40.09,39.14,40.37,2420,,,2024-11-14,41.88,trail_ema,8,1.89,4329.42,unr_ema8,5.29,1.71,0.24,exact
SMR,2024-11-11,2024-11-11,23.5,21.18,22.75,1244,,,2024-11-15,23.0,trail_ema,4,-0.22,-626.04,unr_ema8,13.45,2.83,0.79,exact
HOOD,2024-11-14,2024-11-14,32.24,31.52,34.32,3348,,,2024-11-15,31.51,stop,1,-1.02,-2442.9,unr_pdl,5.11,8.3,0.28,exact
OKLO,2024-11-14,2024-11-14,23.89,22.65,27.75,45,,,2024-11-15,20.99,stop_gap,1,-2.33,-130.61,unr_ema8,17.51,7.72,0.19,exact
CLSK,2024-11-19,2024-11-19,14.13,12.77,17.97,4,,,2024-11-20,13.99,trail_ema,1,-0.1,-0.54,unr_pdl,10.3,8.81,0.63,exact
HUT,2024-11-05,2024-11-05,16.75,15.91,18.39,2804,,,2024-11-21,23.47,trail_ema,12,8.06,18842.57,unr_ema8,9.2,11.32,0.48,exact
COIN,2024-11-15,2024-11-15,306.0,275.1,334.86,94,,,2024-11-21,295.08,trail_ema,4,-0.35,-1026.53,unr_ema8,7.88,11.77,1.42,exact
NNE,2024-11-15,2024-11-15,21.71,19.36,23.6,1094,,,2024-11-25,25.9,trail_ema,6,1.78,4579.7,unr_ema21,14.3,2.47,0.39,exact
TLN,2024-11-21,2024-11-21,220.0,206.4,217.79,229,,,2024-11-25,206.3,stop,2,-1.01,-3137.13,unr_ema8,6.31,4.36,0.95,exact
IONQ,2024-11-05,2024-11-05,15.36,14.56,18.2,2939,,,2024-11-26,30.63,time_stop,15,19.21,44899.1,unr_ema8,10.25,4.17,0.06,exact
UPST,2024-11-05,2024-11-05,50.63,47.86,54.47,8,,,2024-11-26,78.47,time_stop,15,10.06,222.76,unr_ema8,7.1,2.67,0.27,exact
HUT,2024-11-22,2024-11-22,25.93,22.54,28.47,20,,,2024-11-26,24.41,trail_ema,2,-0.45,-30.5,unr_ema8,11.35,2.59,0.76,exact
COIN,2024-11-25,2024-11-25,312.38,289.98,334.86,138,,,2024-11-26,289.84,stop,1,-1.01,-3110.55,unr_ema8,9.45,2.18,0.33,exact
ALAB,2024-11-18,2024-11-18,90.43,86.41,100.09,2,,,2024-11-27,99.55,trail_ema,7,2.27,18.25,unr_ema8,6.55,4.58,0.29,exact
TLN,2024-11-26,2024-11-26,216.5,208.26,217.79,364,,,2024-12-02,208.16,stop,3,-1.01,-3036.21,unr_ema8,6.75,2.27,0.4,exact
MARA,2024-11-20,2024-11-20,22.64,20.41,26.19,2,,,2024-12-03,25.12,trail_ema,8,1.11,4.95,unr_ema8,10.03,14.29,0.97,exact
CLSK,2024-11-27,2024-11-27,13.87,13.17,17.97,78,,,2024-12-03,13.17,stop,3,-1.01,-54.68,unr_ema21,11.89,13.03,0.22,exact
LUNR,2024-11-27,2024-11-27,14.46,13.52,14.9,1,,,2024-12-03,14.14,trail_ema,3,-0.34,-0.31,unr_pdl,14.44,3.98,0.42,exact
TGTX,2024-12-02,2024-12-02,35.11,33.63,36.5,2,,,2024-12-03,33.62,stop,1,-1.01,-2.98,unr_pdl,7.86,1.66,0.16,exact
HOOD,2024-11-15,2024-11-15,32.34,31.19,34.32,2545,,,2024-12-09,39.52,time_stop,15,6.26,18283.46,unr_pdl,5.16,6.77,0.51,exact
COIN,2024-12-03,2024-12-03,309.5,295.38,334.86,3,,,2024-12-09,310.36,trail_ema,4,0.06,2.58,unr_pdl,9.15,8.58,0.39,exact
UPST,2024-12-09,2024-12-09,76.43,74.09,81.97,1314,,,2024-12-10,74.05,stop,1,-1.02,-3122.22,unr_ema8,7.42,8.78,0.29,exact
AI,2024-12-03,2024-12-03,36.77,35.29,39.88,6,,,2024-12-11,38.16,trail_ema,6,0.94,8.36,unr_pdl,6.55,5.37,0.37,exact
QUBT,2024-12-10,2024-12-10,7.62,6.97,9.2,4928,,,2024-12-11,6.96,stop,1,-1.01,-3251.18,unr_ema8,32.19,19.83,0.42,exact
ELF,2024-11-21,2024-11-21,122.53,117.73,134.56,348,,,2024-12-12,131.44,trail_ema,14,1.86,3101.73,unr_ema8,6.58,3.78,0.17,exact
RKLB,2024-12-11,2024-12-11,23.36,21.81,28.1,2052,,,2024-12-12,22.57,trail_ema,1,-0.51,-1627.16,unr_pdl,11.02,5.37,0.24,exact
SMCI,2024-12-11,2024-12-11,38.31,35.89,39.23,13,,,2024-12-12,37.91,trail_ema,1,-0.16,-5.18,unr_ema21,11.39,3.95,0.49,exact
FCEL,2024-12-04,2024-12-04,10.62,9.93,10.5,1,,,2024-12-16,10.84,trail_ema,8,0.33,0.23,unr_pdl,18.95,3.7,0.39,exact
MSTR,2024-12-11,2024-12-11,411.61,383.08,444.94,114,,,2024-12-17,386.23,trail_ema,4,-0.89,-2893.19,unr_ema8,13.2,9.79,0.47,exact
PLTR,2024-11-26,2024-11-26,65.77,63.74,66.0,1276,,,2024-12-18,71.47,trail_ema,15,2.8,7274.96,unr_pdl,5.49,5.61,0.54,exact
ALAB,2024-12-02,2024-12-02,103.44,100.5,113.85,725,,,2024-12-18,122.41,trail_ema,12,6.44,13751.13,unr_ema8,7.55,14.22,0.29,exact
RDDT,2024-12-02,2024-12-02,141.71,138.33,158.49,5,,,2024-12-18,160.57,trail_ema,12,5.58,94.29,unr_pdl,6.56,9.44,0.16,exact
HOOD,2024-12-13,2024-12-13,40.22,38.84,39.74,2278,,,2024-12-18,38.82,stop,3,-1.01,-3180.3,unr_ema8,6.4,5.45,0.52,exact
IREN,2024-12-16,2024-12-16,13.92,12.94,15.92,1,,,2024-12-18,12.94,stop,2,-1.01,-0.98,unr_ema8,11.62,3.86,0.26,exact
RKLB,2024-12-17,2024-12-17,26.38,24.42,25.09,1652,,,2024-12-18,24.41,stop,1,-1.01,-3264.86,unr_ema8,9.83,3.28,0.81,exact
AFRM,2024-12-17,2024-12-17,70.93,66.48,72.82,6,,,2024-12-18,66.44,stop,1,-1.01,-26.9,unr_pdl,5.86,1.15,0.37,exact
CRDO,2024-12-20,2024-12-20,68.54,64.09,75.32,732,,,2024-12-27,69.26,trail_ema,4,0.16,520.52,unr_pdl,7.88,6.72,0.61,exact
APP,2024-12-20,2024-12-20,341.16,309.83,344.77,104,,,2024-12-27,335.0,trail_ema,4,-0.2,-640.44,unr_pdl,7.85,11.15,1.1,exact
PLTR,2024-12-20,2024-12-20,80.59,71.28,77.82,350,,,2024-12-30,77.14,trail_ema,5,-0.37,-1207.1,unr_pdl,6.45,2.13,1.61,exact
RDDT,2024-12-20,2024-12-20,170.8,158.2,180.36,167,,,2024-12-30,165.45,trail_ema,5,-0.42,-893.14,unr_ema8,7.5,1.86,0.42,exact
IONQ,2024-12-13,2024-12-13,33.85,29.31,37.28,27,,,2024-12-31,41.75,trail_ema,11,1.74,213.36,unr_ema8,14.49,1.38,0.28,exact
QUBT,2024-12-13,2024-12-13,6.71,5.95,8.85,2,,,2024-12-31,16.54,trail_ema,11,12.88,19.67,unr_pdl,25.09,6.55,0.29,exact
ALAB,2024-12-19,2024-12-19,125.34,118.64,136.39,464,,,2024-12-31,132.38,trail_ema,7,1.05,3267.09,unr_pdl,6.76,19.68,0.76,exact
LCID,2024-12-19,2024-12-19,26.31,25.31,26.5,3115,,,2024-12-31,30.18,trail_ema,7,3.88,12060.51,unr_ema8,7.47,3.26,0.42,exact
RKLB,2024-12-20,2024-12-20,24.88,21.89,25.09,1091,,,2024-12-31,25.46,trail_ema,6,0.19,627.14,unr_pdl,10.29,2.96,0.91,exact
QBTS,2024-12-30,2024-12-30,9.3,8.32,10.5,3378,,,2024-12-31,8.32,stop,1,-1.0,-3331.55,unr_pdl,29.49,1.77,0.12,exact
CRDO,2024-12-30,2024-12-30,69.63,66.69,75.32,1126,,,2024-12-31,67.18,trail_ema,1,-0.83,-2768.16,unr_pdl,7.58,11.12,0.44,exact
SOUN,2024-12-30,2024-12-30,22.69,20.82,24.08,1323,,,2024-12-31,20.81,stop,1,-1.01,-2489.86,unr_ema8,17.95,4.07,0.43,exact
GME,2024-12-20,2024-12-20,29.83,28.21,29.8,9,,,2025-01-02,30.64,trail_ema,7,0.5,7.29,unr_pdl,7.3,1.6,0.49,exact
PLTR,2024-12-31,2024-12-31,75.67,73.41,77.82,1401,,,2025-01-02,73.37,stop,1,-1.02,-3213.27,unr_ema21,6.64,4.3,0.29,exact
SOUN,2025-01-02,2025-01-02,20.17,18.86,24.08,2390,,,2025-01-03,20.61,trail_ema,1,0.34,1050.67,unr_pdl,18.45,10.57,0.28,exact
APP,2025-01-02,2025-01-02,341.95,315.05,344.77,116,,,2025-01-07,314.9,stop,3,-1.01,-3138.32,unr_pdl,7.27,7.11,0.96,exact
ALAB,2025-01-03,2025-01-03,141.0,132.7,147.36,407,,,2025-01-07,132.63,stop,2,-1.01,-3405.27,unr_ema8,6.11,2.96,0.6,exact
IONQ,2025-01-02,2025-01-02,43.12,38.19,48.56,635,,,2025-01-08,38.17,stop,4,-1.0,-3141.86,unr_pdl,15.03,2.83,0.41,exact
LCID,2025-01-02,2025-01-02,30.32,28.77,34.25,2029,,,2025-01-08,29.79,trail_ema,4,-0.34,-1075.47,unr_pdl,9.74,4.33,0.2,exact
RDDT,2025-01-03,2025-01-03,177.83,166.38,180.36,184,,,2025-01-08,166.3,stop,3,-1.01,-2121.76,unr_ema8,7.3,2.71,0.65,exact
QBTS,2025-01-06,2025-01-06,10.22,8.86,10.5,35,,,2025-01-08,6.58,stop_gap,2,-2.69,-127.34,unr_ema8,27.94,5.91,0.65,exact
QUBT,2025-01-07,2025-01-07,17.5,16.2,21.75,2579,,,2025-01-08,11.69,stop_gap,1,-4.46,-14970.05,unr_pdl,27.49,11.01,0.24,exact
VST,2025-01-07,2025-01-07,162.11,154.17,163.25,277,,,2025-01-08,154.1,stop,1,-1.01,-2220.88,unr_pdl,5.02,1.26,0.55,exact
OKLO,2025-01-02,2025-01-02,21.86,20.64,22.65,2563,,,2025-01-10,25.23,trail_ema,5,2.76,8628.22,unr_ema21,11.93,1.56,0.18,exact
RDDT,2025-01-08,2025-01-08,172.1,165.44,180.36,444,,,2025-01-10,165.36,stop,1,-1.01,-2991.7,unr_pdl,6.87,1.63,0.08,exact
CRDO,2025-01-02,2025-01-02,70.97,65.28,74.2,550,,,2025-01-13,69.01,trail_ema,6,-0.34,-1077.99,unr_pdl,7.36,4.07,0.78,exact
